Instances,feature_avg_Segment_length,feature_direct_distance,feature_full_road_diversity,feature_max_angle,feature_max_pivot_off,feature_mean_angle,feature_mean_pivot_off,feature_mean_road_diversity,feature_median_angle,feature_median_pivot_off,feature_min_angle,feature_min_pivot_off,feature_num_l_turns,feature_num_r_turns,feature_num_straights,feature_road_distance,feature_std_angle,feature_std_pivot_off,feature_total_angle,algo_safety
153,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
154,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
155,0.05811964034236303,0.08941057219718179,0.190761135901531,0.6878244146189244,0.08725726273063836,0.8163620056586343,0.08413849965461544,0.19107738533109656,0.8066120898252954,0.08413849965461544,1.0000000000000002,0.03251701989883236,0.6666666666666666,0.0,0.0,0.08770068526303687,0.5518315549731573,0.08173476561061523,0.7853804480716824,0
156,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
157,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
158,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
159,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,1
160,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
161,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
162,0.05811964034236303,0.08941057219718179,0.190761135901531,0.6878244146189244,0.08725726273063836,0.8163620056586343,0.08413849965461544,0.19107738533109656,0.8066120898252954,0.08413849965461544,1.0000000000000002,0.03251701989883236,0.6666666666666666,0.0,0.0,0.08770068526303687,0.5518315549731573,0.08173476561061523,0.7853804480716824,0
163,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
164,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
165,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
166,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
167,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
168,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
169,0.05811964034236303,0.08941057219718179,0.190761135901531,0.6878244146189244,0.08725726273063836,0.8163620056586343,0.08413849965461544,0.19107738533109656,0.8066120898252954,0.08413849965461544,1.0000000000000002,0.03251701989883236,0.6666666666666666,0.0,0.0,0.08770068526303687,0.5518315549731573,0.08173476561061523,0.7853804480716824,0
170,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
171,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
172,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
173,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
174,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
175,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
176,0.05811964034236303,0.08941057219718179,0.190761135901531,0.6878244146189244,0.08725726273063836,0.8163620056586343,0.08413849965461544,0.19107738533109656,0.8066120898252954,0.08413849965461544,1.0000000000000002,0.03251701989883236,0.6666666666666666,0.0,0.0,0.08770068526303687,0.5518315549731573,0.08173476561061523,0.7853804480716824,0
177,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
178,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
179,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
180,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
181,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
182,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
183,0.05811964034236303,0.08941057219718179,0.190761135901531,0.6878244146189244,0.08725726273063836,0.8163620056586343,0.08413849965461544,0.19107738533109656,0.8066120898252954,0.08413849965461544,1.0000000000000002,0.03251701989883236,0.6666666666666666,0.0,0.0,0.08770068526303687,0.5518315549731573,0.08173476561061523,0.7853804480716824,0
184,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
185,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
186,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
187,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
188,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
189,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
190,0.05811964034236303,0.08941057219718179,0.190761135901531,0.6878244146189244,0.08725726273063836,0.8163620056586343,0.08413849965461544,0.19107738533109656,0.8066120898252954,0.08413849965461544,1.0000000000000002,0.03251701989883236,0.6666666666666666,0.0,0.0,0.08770068526303687,0.5518315549731573,0.08173476561061523,0.7853804480716824,0
191,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
192,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
193,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
194,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
195,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
196,0.02952388687149604,0.0468844497558103,0.024560124777339973,0.81670287951745,0.056231403367282086,0.9303437636430614,0.05635986795895001,0.020294797452607517,0.9266454960586048,0.05635986795895001,0.9821988265421853,0.026387185064118863,0.6666666666666666,0.0,0.0,0.03779154456411271,0.6870874107868441,0.04968693000593726,0.8817610269501666,1
197,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
198,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
199,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
200,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
201,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
202,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
203,0.02952388687149604,0.0468844497558103,0.024560124777339973,0.81670287951745,0.056231403367282086,0.9303437636430614,0.05635986795895001,0.020294797452607517,0.9266454960586048,0.05635986795895001,0.9821988265421853,0.026387185064118863,0.6666666666666666,0.0,0.0,0.03779154456411271,0.6870874107868441,0.04968693000593726,0.8817610269501666,0
204,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
205,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
206,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
207,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
208,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,1
209,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
210,0.02952388687149604,0.0468844497558103,0.024560124777339973,0.81670287951745,0.056231403367282086,0.9303437636430614,0.05635986795895001,0.020294797452607517,0.9266454960586048,0.05635986795895001,0.9821988265421853,0.026387185064118863,0.6666666666666666,0.0,0.0,0.03779154456411271,0.6870874107868441,0.04968693000593726,0.8817610269501666,0
211,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
212,0.4697207943405826,0.8401050946135613,0.03557135532402556,0.09459830205750654,0.22951560471573787,0.18694792380576697,0.1876443000513166,0.03160956885965052,0.14378044455156044,0.1876443000513166,0.7549763344766868,0.0,0.0,0.3333333333333333,0.25,0.8060821724885895,0.04225143761626728,0.2619984545633175,0.25316112950724123,1
213,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
214,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
215,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
216,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
217,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
218,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
219,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
220,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,1
221,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
222,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
223,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
224,0.07027920443811186,0.11960872171291115,0.07628687511596335,1.0,0.046205896891633895,0.9807029147036439,0.04639822222632156,0.0734474721903895,0.9796783720530718,0.04639822222632156,0.6080902010809346,0.02190302794035585,0.3333333333333333,0.3333333333333333,0.0,0.10892318586651245,1.0,0.04070709351706506,0.9243436666363442,0
225,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
226,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
227,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
228,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
229,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
230,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
231,0.12005755445616628,0.6740050785367868,0.20799105722570027,0.2094622355749102,0.1469977961155781,0.2250927406401322,0.1534657227117792,0.09497997261150787,0.1366634425975328,0.18675095226991614,0.6812471441641866,0.0,0.3333333333333333,0.6666666666666666,0.25,0.6665538302778864,0.12059643019474055,0.11149562742490142,0.2855854865381191,1
232,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
233,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
234,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
235,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
236,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
237,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
