Instances,feature_num_r_turns,feature_total_angle,feature_mean_pivot_off,feature_std_pivot_off,feature_min_pivot_off,feature_duration_seconds,algo_safety
925,0.33333333333333337,0.5593220338983051,0.37230769230769223,0.43703886994469143,0.0,0.6279618965917635,1
927,0.5833333333333334,0.6576271186440679,0.23794100636205884,0.45496603622539444,0.0,0.28103766335487235,0
928,0.33333333333333337,0.4271186440677966,0.5039729501267963,0.5974545106345397,0.0,0.666006947123178,1
929,0.6666666666666666,0.4983050847457627,0.20549450549450543,0.26882411570435194,0.0,0.23136282457759094,0
930,0.5,0.6508474576271186,0.6043956043956044,0.32791997915264914,0.5,0.6788141801750769,1
931,0.24999999999999997,0.4135593220338983,0.5862637362637358,0.5159967432965069,0.0,0.6546552483076646,1
932,0.41666666666666663,0.5559322033898304,0.3460164835164834,0.4900814124096011,0.0,0.08594868598920635,0
933,0.33333333333333337,0.32542372881355935,0.8038461538461535,0.3396844970598434,0.5,0.6625304796655951,1
934,0.33333333333333337,0.24745762711864405,0.4659340659340657,0.6781925667498023,0.0,0.24360664687049205,0
936,0.5,0.4169491525423729,0.38681318681318677,0.4320067754729757,0.0,0.6287359937411525,1
937,0.75,0.5152542372881357,0.36390977443609007,0.6459975742744166,0.0,0.5538210215290116,0
938,0.33333333333333337,0.4067796610169491,0.38681318681318677,0.6440063393459208,0.5,0.34747143230848143,0
939,0.6666666666666666,0.6576271186440679,0.4303296703296703,0.6041917492135436,0.0,0.45435323025190877,0
940,0.5,0.48135593220338985,0.38681318681318677,0.5443793488706437,0.0,0.5767774482056796,0
941,0.24999999999999997,0.39661016949152544,0.6587912087912086,0.6199992784009241,0.0,0.4300755292028967,0
942,0.41666666666666663,0.17288135593220338,0.5846153846153846,0.6190359106504666,0.0,0.5574148817041689,1
943,0.16666666666666666,0.16271186440677965,0.6859890109890109,0.5704816681624598,0.0,0.501117677864114,1
944,0.5833333333333334,0.26440677966101694,0.682103610675039,0.5727022047552688,0.0,0.4870251988395139,0
945,0.6666666666666666,0.583050847457627,0.07761711972238283,0.4900289695673674,0.0,0.34911340095005283,0
947,0.8333333333333334,0.6576271186440679,0.2186813186813188,0.6001923035503713,0.0,0.7493008054346468,1
948,0.6666666666666666,0.7050847457627119,0.4593406593406594,0.5584284227635712,0.0,0.331741966131163,0
949,0.41666666666666663,0.31186440677966104,0.587658495350803,0.6997463538470896,0.0,0.2945486191017943,0
950,0.5,0.3152542372881356,0.41789638932496076,0.36249626997353235,0.0,0.523549169228583,1
951,0.5,0.5559322033898304,0.34841628959276005,0.3888863183801574,0.0,0.389944764246561,0
952,0.41666666666666663,0.32881355932203393,0.4704987320371935,0.5184081130556255,0.0,0.5316954984535645,0
953,0.41666666666666663,0.5661016949152542,0.4412087912087911,0.6113383671698571,0.0,0.5762556590969665,0
954,0.24999999999999997,0.576271186440678,0.3557299843014128,0.25809883255975197,0.5,0.5152662641842158,1
955,0.5833333333333334,0.7491525423728813,0.4738461538461537,0.7731931275551005,0.0,0.5576529662832512,0
956,0.5,0.6610169491525424,0.4109890109890111,0.5505953871896758,0.0,0.7891601010971312,1
957,0.24999999999999997,0.2576271186440678,0.5173626373626373,0.664282170902083,0.0,0.5534049142693414,1
958,0.24999999999999997,0.1694915254237288,0.58021978021978,0.5424514657979158,0.0,0.4833598717782246,0
959,0.24999999999999997,0.15254237288135591,0.7010989010989009,0.4518399189596889,1.0000000000000002,0.5911581544274216,1
960,0.6666666666666666,0.4372881355932204,0.5659987071751776,0.5458710932535857,0.5,0.6472513794081285,1
961,0.5,0.4067796610169491,0.6043956043956044,0.44276143003025403,0.0,0.6003604500460555,1
962,0.5833333333333334,0.4372881355932204,0.35961538461538456,0.3202592383994437,0.0,0.7690057837488933,1
963,0.5,0.33220338983050846,0.5733124018838304,0.3117169402120227,0.5,0.562013713558142,1
964,0.41666666666666663,0.48135593220338985,0.5173626373626373,0.39684883066401055,0.5,0.6883048559313003,1
965,0.5833333333333334,0.5220338983050847,0.4252100840336134,0.5544678467442956,0.0,0.3551571486036459,0
966,0.24999999999999997,0.23050847457627122,0.4303296703296703,0.8464715517758228,0.0,0.40130568318617943,0
967,0.41666666666666663,0.49491525423728816,0.37230769230769223,0.7559744643643533,0.0,0.11113262473402286,0
968,0.5833333333333334,0.6542372881355931,0.4555234239444764,0.6328099051590326,0.0,0.37206882258949625,0
969,0.6666666666666666,0.583050847457627,0.5242336610757662,0.26436861045115645,1.0000000000000002,0.711379090449614,1
970,0.5,0.6610169491525424,0.4109890109890111,0.5008668520808177,0.0,0.7365975718868714,1
971,0.6666666666666666,0.7898305084745763,0.24835164835164825,0.5977260686416261,0.0,0.34549537618423143,0
972,0.5,0.4271186440677966,0.6043956043956044,0.34177498841882215,0.0,0.5085022762672977,1
973,0.24999999999999997,0.26440677966101694,0.4956043956043955,0.5089763032677239,0.5,0.43151332234740236,1
974,0.5833333333333334,0.576271186440678,0.30219780219780235,0.45991773823808546,0.0,0.5150121427068086,0
975,0.5,0.6372881355932203,0.5076923076923076,0.5852648335214832,0.0,0.8648464830765166,1
976,0.5,0.41016949152542376,0.6043956043956044,0.6116280230186704,0.0,0.025195365581088702,0
977,0.5833333333333334,0.9898305084745764,0.3016722408026755,0.3820200304699297,0.0,0.15255162892609864,0
978,0.75,0.6474576271186441,0.4593406593406594,0.5445250284677094,0.0,0.8002283357180024,1
979,0.5833333333333334,0.4983050847457627,0.514802844214609,0.535677387472703,0.0,0.4058289843078512,0
980,0.5833333333333334,0.5016949152542374,0.22042663219133796,0.3616516739342699,0.0,0.26811843419832293,0
981,0.33333333333333337,0.3220338983050848,0.4412087912087911,0.44710036186202884,0.0,0.5718624229013549,1
982,0.24999999999999997,0.48474576271186437,0.587658495350803,0.5628644607244118,0.5,0.31879557912091094,0
984,0.0,0.0033898305084745783,0.4956043956043955,0.8749114236225428,0.0,0.20277947851196543,0
985,0.6666666666666666,0.42033898305084744,0.514802844214609,0.5699881861409257,0.5,0.6415361915324782,1
986,0.5,0.8135593220338984,0.33241758241758235,0.7003180618134528,0.0,0.04710633505769313,0
987,0.33333333333333337,0.4915254237288135,0.3246467817896389,0.42924606556982225,0.0,0.5920803416270097,1
988,0.6666666666666666,0.3423728813559322,0.2916208791208791,0.4077756544171507,0.0,0.5973541433719245,1
989,0.41666666666666663,0.4067796610169491,0.3091051805337519,0.6130221688505477,0.0,0.1045523838401462,0
990,0.5,0.39999999999999997,0.4593406593406594,0.501807282699033,0.0,0.16967377081598678,0
991,0.75,0.39999999999999997,0.36263736263736246,0.44888779212662966,0.0,0.12594405495246397,0
992,0.5,0.5593220338983051,0.31001939237233334,0.47203007802589014,0.0,0.6592813691071524,1
993,0.41666666666666663,0.3389830508474576,0.37007607776838547,0.09388462762929839,0.5,0.7016988122360834,1
994,0.24999999999999997,0.39999999999999997,0.38681318681318677,0.6638372813221944,0.0,0.3822973704577478,0
995,0.5,0.4983050847457627,0.6451923076923075,0.3894784258886168,0.5,0.6520250877392033,1
996,0.16666666666666666,0.31186440677966104,0.6914285714285714,0.3627791131216782,1.0000000000000002,0.5601281544813876,1
997,0.41666666666666663,0.33220338983050846,0.16923076923076918,0.21999058332906618,0.0,0.1752911423513095,0
998,0.33333333333333337,0.3152542372881356,0.6587912087912086,0.4863692094703922,0.0,0.4862658932162368,1
999,0.5,0.49491525423728816,0.3188186813186813,0.48526323829819207,0.0,0.08682138602979461,0
1000,0.9999999999999999,0.9898305084745764,0.2547095761381476,0.5936555931327765,0.0,0.45408132398535095,0
1001,0.16666666666666666,0.3186440677966102,0.887252747252747,0.24995927828921938,1.0000000000000002,0.5495623729269714,1
1002,0.75,0.48474576271186437,0.39826489300173484,0.4993673457391967,0.0,0.4759924027051319,0
1003,0.6666666666666666,0.41016949152542376,0.4124111182934712,0.6424541441106091,0.0,0.6891982466295365,1
1004,0.41666666666666663,0.49491525423728816,0.37230769230769223,0.9430876529114038,0.0,0.4965837801543119,0
1005,0.24999999999999997,0.3186440677966102,0.5648351648351647,0.5724935097372534,0.0,0.551657678902798,1
1006,0.6666666666666666,0.5728813559322035,0.3410063620589935,0.5627222304593196,0.0,0.8090308450075507,1
1008,0.33333333333333337,0.2338983050847458,0.5054945054945054,0.5265724143909836,0.0,0.696165557946743,0
1009,0.41666666666666663,0.32542372881355935,0.5039729501267963,0.8069666065487588,0.0,0.31201850387143604,0
1010,0.5,0.4983050847457627,0.48200549450549446,0.6326138682660072,0.0,0.7374553711581713,1
1011,0.5833333333333334,0.5186440677966102,0.2972204266321914,0.4165630602519539,0.0,0.2229341235897333,0
1013,0.33333333333333337,0.1694915254237288,0.80021978021978,0.6270573554081875,0.0,0.4310453464274826,1
1014,0.75,0.8101694915254238,0.3395126612517917,0.5284318378637476,0.0,0.7874351950358849,1
1015,0.5,0.33559322033898303,0.5888540031397173,0.5814534444638344,0.0,0.1336444316819282,0
1016,0.41666666666666663,0.41016949152542376,0.4956043956043955,0.5638878147381339,0.0,0.578491233311548,1
1017,0.24999999999999997,0.5627118644067797,0.4645211930926215,0.11991410669841529,0.0,0.5968665910747579,1
1018,0.5833333333333334,0.49491525423728816,0.4892049127343244,0.3048519328939222,0.0,0.8216388185053307,1
1019,0.41666666666666663,0.15254237288135591,0.36703296703296706,0.486462224765867,0.5,0.5767220837637788,1
1020,0.5,0.23050847457627122,0.6211327134404055,0.49417258455233015,0.5,0.6262687802949078,1
1021,0.24999999999999997,0.3423728813559322,0.6241758241758241,0.5936533631527203,0.0,0.6626351564774133,1
1022,0.5,0.24406779661016947,0.4872358410819947,0.5865917954316864,0.0,0.635230085465962,1
1023,0.24999999999999997,0.3186440677966102,0.38681318681318677,0.7105369210281136,0.0,0.5292706932084761,1
1024,0.33333333333333337,0.2576271186440678,0.5252747252747253,0.4112632768622315,0.5,0.5087186870001428,1
1025,0.33333333333333337,0.24067796610169495,0.34725274725274713,0.4915531543882683,0.0,0.5421189579975059,1
1026,0.75,0.5457627118644068,0.4412087912087911,0.4497619559418806,0.0,0.21328109062444678,0
1027,0.16666666666666666,0.4745762711864407,0.4412087912087911,0.4734322788070753,0.5,0.5806738901313844,1
1028,0.41666666666666663,0.7220338983050847,0.4593406593406594,0.8409928803489475,0.0,0.240458673644946,0
1029,0.75,0.3389830508474576,0.4252100840336134,0.31685609209338417,0.0,0.5942928873799638,1
1030,0.5,0.16610169491525423,0.5862637362637358,0.5408046260299608,0.0,0.5725428767997622,1
1031,0.5833333333333334,0.5728813559322035,0.31428571428571406,0.567609070649904,0.0,0.04257818353898035,0
1032,0.16666666666666666,0.1559322033898305,0.7675824175824174,0.30459361463459766,1.0000000000000002,0.5175313340564793,1
1033,0.08333333333333334,0.18983050847457628,0.5733124018838304,0.5854436926351332,0.5,0.36850249169484206,1
1034,0.33333333333333337,0.5525423728813559,0.5028571428571428,0.3863695289723976,0.0,0.6214650737875387,1
1036,0.41666666666666663,0.4644067796610169,0.5898901098901098,0.38184578300684024,0.0,0.6534730623477683,1
1037,0.33333333333333337,0.10508474576271187,0.6769230769230768,0.5351653983526428,0.0,0.41045709333315317,0
1039,0.24999999999999997,0.23050847457627122,0.713186813186813,0.43065490982581034,0.0,0.5112993167123334,0
1040,0.5833333333333334,0.3898305084745763,0.1964285714285714,0.3202592383994437,0.0,0.5301479159165756,1
1041,0.6666666666666666,0.5728813559322035,0.3410063620589935,0.5550860287463597,0.0,0.7250693360979721,1
1042,0.24999999999999997,0.38305084745762713,0.6043956043956044,0.6526656171580716,0.0,0.11197222409210117,0
1043,0.5,0.4169491525423729,0.4303296703296703,0.5172705431933524,0.0,0.10894664692161793,0
1044,0.41666666666666663,0.2677966101694915,0.713186813186813,0.5894210821357724,0.0,0.6434857015648145,1
1045,0.16666666666666666,0.16271186440677965,0.9579670329670328,0.5340086078616828,0.0,0.3870649611709329,1
1046,0.33333333333333337,0.5661016949152542,0.31428571428571406,0.4391883572144266,0.0,0.5001577799199635,0
1047,0.24999999999999997,0.39999999999999997,0.6225274725274724,0.4777610959010068,0.5,0.5113049318116107,1
1048,0.33333333333333337,0.2745762711864407,0.7032967032967034,0.6052545742140691,0.5,0.5195239295976668,1
1049,0.24999999999999997,0.23728813559322037,0.4303296703296703,0.6041917492135436,0.0,0.65372169981771,1
1050,0.41666666666666663,0.3898305084745763,0.6510204081632652,0.5264498309594214,0.0,0.23291656842973996,0
1051,0.6666666666666666,0.5864406779661018,0.40971659919028336,0.3845590668217467,0.0,0.36210175918875487,0
1052,0.16666666666666666,0.22711864406779664,0.6285714285714287,0.4036126444857959,1.0000000000000002,0.541539357399736,1
1055,0.16666666666666666,0.1694915254237288,0.5499999999999999,0.45374229993197845,1.0000000000000002,0.38768124562740514,1
1056,0.33333333333333337,0.3932203389830508,0.5039729501267963,0.46010100190255176,0.5,0.6782318266492566,1
1057,0.41666666666666663,0.3186440677966102,0.637869822485207,0.45071124449415745,0.5,0.6774267262863487,1
1058,0.5,0.7254237288135594,0.36390977443609007,0.6171867878649244,0.0,0.3921081942673156,0
1059,0.41666666666666663,0.5525423728813559,0.3732142857142856,0.5935600256061362,0.0,0.28731077798205507,0
1060,0.41666666666666663,0.3389830508474576,0.637869822485207,0.361261042282607,0.0,0.7069408460652431,1
1062,0.5,0.4983050847457627,0.563598901098901,0.4206534611486239,0.5,0.6603725118036705,1
1063,0.6666666666666666,0.9762711864406781,0.13296703296703294,0.4365008329525075,0.0,0.32153981141437815,0
1064,0.24999999999999997,0.39661016949152544,0.5318681318681316,0.22814045292737095,1.0000000000000002,0.5385445212591482,1
1065,0.24999999999999997,0.39999999999999997,0.3505494505494505,0.5453987328543692,0.0,0.10605812624049715,0
1066,0.24999999999999997,0.3152542372881356,0.7824175824175822,0.598306797979018,0.5,0.6251633485908907,1
1067,0.24999999999999997,0.4067796610169491,0.31428571428571406,0.5874540745894898,0.0,0.22117380089063332,0
1068,0.41666666666666663,0.5661016949152542,0.4956043956043955,0.723656921368129,0.0,0.4659977007807107,0
1069,0.33333333333333337,0.3457627118644068,0.4956043956043955,0.5894210821357724,0.0,0.46513994520668134,1
1070,0.33333333333333337,0.7016949152542373,0.4892049127343244,0.40741806320377805,0.5,0.7185694107875318,1
1072,0.5833333333333334,0.3898305084745763,0.42760989010989003,0.6261879694065742,0.0,0.16920850412684663,0
1073,0.5833333333333334,0.42033898305084744,0.23722527472527466,0.5325610268587653,0.0,0.5807687350573085,0
1074,0.5,0.4067796610169491,0.6624175824175821,0.5199389218076136,0.0,0.6864849957009531,1
1075,0.33333333333333337,0.5016949152542374,0.682103610675039,0.5203485089258171,0.5,0.29563159040870246,0
1076,0.5833333333333334,0.47118644067796606,0.5659987071751776,0.5882575904269347,0.0,0.2612830230925436,0
1077,0.41666666666666663,0.32881355932203393,0.5374471682163987,0.32786100325273126,0.5,0.4176044155567614,0
1078,0.5,0.4135593220338983,0.8074725274725273,0.5973361829738395,0.5,0.6110367419979208,1
1079,0.41666666666666663,0.5796610169491525,0.30521978021978013,0.7851189308294444,0.0,0.09238551244084237,0
1081,0.5,0.6508474576271186,0.33846153846153837,0.4895210852792864,0.0,0.7546576756910488,0
1082,0.5,0.4135593220338983,0.401318681318681,0.6613133867345722,0.0,0.6861576594465884,1
1083,0.5833333333333334,0.33220338983050846,0.35780219780219746,0.29176980468460356,0.5,0.5217039864298998,1
1084,0.41666666666666663,0.488135593220339,0.31428571428571406,0.3138655864909462,0.0,0.5049211319978966,1
1085,0.41666666666666663,0.2677966101694915,0.7675824175824174,0.40637112334672354,1.0000000000000002,0.5806127576497586,1
1086,0.6666666666666666,0.48135593220338985,0.5076923076923076,0.6468349798202784,0.0,0.6441143305002426,1
1087,0.75,0.6711864406779662,0.44897959183673464,0.42536915182364954,0.0,0.6979837358321703,1
1088,0.6666666666666666,0.6000000000000001,0.4898785425101214,0.6278769332514351,0.0,0.1316043153589198,0
1089,0.9999999999999999,0.7491525423728813,0.37810989010989005,0.6879815141130721,0.0,0.44715275029856694,0
1090,0.6666666666666666,0.7186440677966102,0.1795918367346938,0.5524895289780407,0.0,0.5348433405872988,0
1091,0.5833333333333334,0.34915254237288135,0.41582417582417575,0.35194311661093103,0.0,0.4564599412153726,0
1093,0.6666666666666666,0.4033898305084746,0.7195862960568843,0.2605922336590969,0.0,0.5867732207132315,1
1095,0.5,0.6508474576271186,0.5923076923076921,0.45404882825016446,0.0,0.22526458642750968,0
1096,0.6666666666666666,0.49491525423728816,0.2538461538461537,0.33920565843207395,0.0,0.7871493711886284,1
1097,0.5,0.41016949152542376,0.22725274725274702,0.3114356079255812,0.0,0.14422065688402752,0
1098,0.33333333333333337,0.2542372881355932,0.6835164835164834,0.3807711292322167,0.0,0.15740001589269725,0
1099,0.24999999999999997,0.33559322033898303,0.6241758241758241,0.5677413403678067,0.0,0.5937316396358627,1
1100,0.41666666666666663,0.7186440677966102,0.36263736263736246,0.4751778352961957,0.0,0.7109923259071786,1
1101,0.6666666666666666,0.6576271186440679,0.4194505494505494,0.4920149838938286,0.0,0.7631382234905206,1
1102,0.33333333333333337,0.18983050847457628,0.8219780219780218,0.26829353832425906,1.0000000000000002,0.533974092631091,1
1103,0.41666666666666663,0.5728813559322035,0.3188186813186813,0.6559047554630466,0.0,0.6032229490025103,1
1106,0.6666666666666666,0.5661016949152542,0.23794100636205884,0.5119804308653135,0.0,0.216720917920598,0
1107,0.5,0.18305084745762712,0.7675824175824174,0.3197882451153168,0.5,0.7428622529408206,1
1109,0.5,0.4033898305084746,0.575384615384615,0.4936564126484462,0.0,0.47030212227374624,0
1110,0.24999999999999997,0.39661016949152544,0.7494505494505491,0.5755856705902194,0.5,0.6688206799255982,1
1111,0.6666666666666666,0.6644067796610169,0.37593406593406586,0.7798010529272887,0.0,0.22262433178953056,0
1113,0.5,0.49491525423728816,0.4956043956043955,0.5716038875022773,0.0,0.5365210535962537,0
1114,0.5,0.3423728813559322,0.4645211930926215,0.5520346559623117,0.0,0.4112352324800762,0
1115,0.5833333333333334,0.32881355932203393,0.5608791208791207,0.5371370479862079,0.0,0.6957126138879233,1
1116,0.5,0.5525423728813559,0.27162249515190684,0.37772481725941676,0.0,0.638421122351724,1
1117,0.5,0.7152542372881356,0.6043956043956044,0.6609066086153703,0.0,0.41417022520852276,0
1119,0.5,0.4983050847457627,0.12843406593406592,0.5371870667340426,0.0,0.18290167749233766,0
1121,0.33333333333333337,0.5593220338983051,0.5173626373626373,0.2909414652979131,0.0,0.26363778161279594,0
1122,0.24999999999999997,0.17627118644067796,0.7494505494505491,0.37654285462943915,0.5,0.577161896792771,1
1123,0.5,0.583050847457627,0.22042663219133796,0.2875286909453202,0.0,0.769985498405279,0
1125,0.5,0.4779661016949152,0.4684065934065934,0.4374814296721701,0.0,0.6762046228697225,0
1126,0.41666666666666663,0.1864406779661017,0.6637362637362637,0.33030576090045005,0.5,0.5531849640575746,1
1127,0.33333333333333337,0.41016949152542376,0.5207100591715977,0.35714668534952154,0.0,0.6895372500551622,1
1128,0.5833333333333334,0.6610169491525424,0.4669751301330246,0.5211436071301867,0.0,0.136155976009237,0
1129,0.6666666666666666,0.43389830508474575,0.3612152553329022,0.626389501048727,0.0,0.12601809997756352,0
1130,0.5,0.5694915254237287,0.3228183581124757,0.6808558003364309,0.0,0.4932556212332815,0
1131,0.16666666666666666,0.39999999999999997,0.6241758241758241,0.5677413403678067,0.0,0.5973190326149653,1
1132,0.9166666666666666,0.5186440677966102,0.2521193092621663,0.4123438134295234,0.0,0.7768963091515477,1
1133,0.16666666666666666,0.18305084745762712,0.8219780219780218,0.5165189608209471,1.0000000000000002,0.42660539784955664,1
1135,0.24999999999999997,0.24067796610169495,0.2562637362637362,0.690705172090397,0.0,0.26503473965788826,0
1136,0.6666666666666666,0.7525423728813558,0.2832025117739403,0.5876951007742737,0.0,0.6887687461564151,1
1137,0.33333333333333337,0.7254237288135594,0.655591467356173,0.3616516739342699,0.0,0.6402776882894088,1
1139,0.6666666666666666,0.42372881355932207,0.6171945701357465,0.5564817012633019,0.0,0.787047556548037,1
1140,0.5,0.36271186440677966,0.2935635792778649,0.37304931043207357,0.0,0.25600725497044974,0
1141,0.5,0.24067796610169495,0.8052409129332206,0.5739379843949008,0.5,0.6357678677757295,1
1142,0.5833333333333334,0.8033898305084746,0.27284144427001555,0.4819525604987489,0.0,0.734324723900434,1
1143,0.6666666666666666,0.4372881355932204,0.3740142210730446,0.4768880613887787,0.0,0.7187113832198415,1
1144,0.5833333333333334,0.4372881355932204,0.3732142857142856,0.5486739832777996,0.0,0.5868060592121176,0
1145,0.41666666666666663,0.4135593220338983,0.5733124018838304,0.71089560337944,0.0,0.10165719932525297,0
1147,0.16666666666666666,0.24745762711864405,0.4593406593406594,0.7604024780277217,0.0,0.23296625222645773,0
1148,0.16666666666666666,0.5593220338983051,0.4704987320371935,0.7398974695017397,0.0,0.24762742937980298,0
1149,0.8333333333333334,0.5186440677966102,0.4847252747252747,0.40581744076377846,0.0,0.5216117196429435,0
1150,0.5,0.5627118644067797,0.3612152553329022,0.5514407294123675,0.0,0.3196171533548502,0
1151,0.41666666666666663,0.488135593220339,0.6189010989010987,0.3114356079255812,0.0,0.7172057937599379,1
1152,0.41666666666666663,0.4271186440677966,0.23139717425431694,0.5912247691349692,0.0,0.07306845664670336,0
1153,0.8333333333333334,0.4271186440677966,0.478426836321573,0.7840845422063409,0.0,0.5349999734539079,0
1155,0.5833333333333334,0.4915254237288135,0.19482870071105363,0.25792144486635793,0.0,0.2571106766000175,0
1156,0.75,0.6372881355932203,0.4386185243328099,0.699303453763078,0.0,0.2836988271368528,0
1157,0.8333333333333334,0.8,0.4684065934065934,0.6174792984260953,0.0,0.6904661229371583,1
1158,0.41666666666666663,0.39661016949152544,0.26248037676609093,0.44407105355641163,0.0,0.38226960084225614,0
1159,0.24999999999999997,0.640677966101695,0.6914285714285714,0.6463673949024196,0.0,0.7913526990460382,1
1160,0.5,0.3152542372881356,0.806436420722135,0.5188181968885663,0.0,0.7470300767658355,1
1161,0.16666666666666666,0.1016949152542373,0.8530612244897958,0.5014619077342815,1.0000000000000002,0.5179671706338436,1
1162,0.24999999999999997,0.17288135593220338,0.8703296703296702,0.49804093325115084,0.5,0.4574316592712313,1
1163,0.33333333333333337,0.4033898305084746,0.4370245139475909,0.47864593969154834,0.0,0.07683336978778132,0
1164,0.33333333333333337,0.23050847457627122,0.8615384615384613,0.3093756923163856,1.0000000000000002,0.5889684404983768,1
1166,0.5833333333333334,0.24745762711864405,0.5266875981161695,0.22649647169289822,1.0000000000000002,0.5230018172165454,1
1167,0.5,0.4915254237288135,0.15563186813186813,0.5935600256061362,0.0,0.3818583658282624,0
1168,0.6666666666666666,0.5559322033898304,0.4898785425101214,0.5302355721463894,0.0,0.5957667744700181,0
1169,0.33333333333333337,0.32881355932203393,0.6225274725274724,0.7125292340412104,0.0,0.5484463883320945,0
1170,0.5,0.7254237288135594,0.38681318681318677,0.6749146647820763,0.0,0.6582743218079814,1
1172,0.5,0.39661016949152544,0.4448351648351646,0.3114356079255812,0.0,0.384115395402728,0
1173,0.9166666666666666,0.8271186440677967,0.34329670329670325,0.6696091362125836,0.0,0.7158222070796612,0
1174,0.5,0.6779661016949152,0.3505494505494505,0.4696308201911812,0.0,0.7457075570212783,1
1175,0.5,0.4305084745762712,0.4738461538461537,0.7080346707564935,0.0,0.621827935922934,1
1176,0.33333333333333337,0.488135593220339,0.2780219780219779,0.5325196413369255,0.0,0.28371986737266597,0
1177,0.24999999999999997,0.38305084745762713,0.5137362637362636,0.5530165527298336,0.0,0.6037058693889892,1
1178,0.33333333333333337,0.1864406779661017,0.9090109890109889,0.27210687254684185,1.0000000000000002,0.6594981075695272,1
1179,0.5833333333333334,0.4033898305084746,0.563598901098901,0.48042450636381684,0.0,0.1410580232241816,0
1180,0.75,0.7322033898305085,0.29780219780219763,0.1460173995884052,0.0,0.6350574157010278,1
1181,0.41666666666666663,0.3220338983050848,0.30312764158918015,0.5068026030042834,0.0,0.613356892279826,1
1182,0.5833333333333334,0.4067796610169491,0.5092032967032966,0.649594130112624,0.0,0.7164131908164328,1
1183,0.6666666666666666,0.6474576271186441,0.29978021978021974,0.6972298797602259,0.0,0.4300369445129216,0
1184,0.33333333333333337,0.25084745762711863,0.7824175824175822,0.5593800679074961,0.5,0.6067444246488525,1
1185,0.5833333333333334,0.4135593220338983,0.4412087912087911,0.39244073665109847,0.0,0.6120143154880451,0
1186,0.41666666666666663,0.5016949152542374,0.38681318681318677,0.5929538438613129,0.5,0.6589461017981666,1
1187,0.41666666666666663,0.4169491525423729,0.4645211930926215,0.4313172595100234,0.0,0.08612142130004663,0
1188,0.41666666666666663,0.3050847457627119,0.6546069315300084,0.40447584868569875,0.5,0.4654104313119434,0
1189,0.6666666666666666,0.5728813559322035,0.43262001156738006,0.508210942883172,0.0,0.7065822225651,1
1190,0.41666666666666663,0.32881355932203393,0.4704987320371935,0.38359695814193806,0.5,0.6484077621297122,1
1191,0.5,0.5694915254237287,0.4636069812540401,0.5259114370481557,0.0,0.5592679955574731,1
1192,0.5,0.5593220338983051,0.5020038784744666,0.612044850247299,0.0,0.6345801978083676,1
1194,0.5,0.42033898305084744,0.401318681318681,0.4042702028323213,0.0,0.6550351305299742,1
1195,0.8333333333333334,0.7457627118644068,0.462494027711419,0.47310940456201767,0.0,0.4717914563489718,0
1196,0.9166666666666666,0.6372881355932203,0.26383182035355945,0.3752498500279684,0.0,0.8153070184436781,1
1197,0.41666666666666663,0.4271186440677966,0.23139717425431694,0.36954378141487676,0.0,0.21093555222829963,0
1199,0.75,0.4915254237288135,0.3753614806246386,0.5619206877867915,0.0,0.17740674570934856,0
1200,0.8333333333333334,0.8203389830508474,0.13296703296703294,0.3812789178968825,0.0,0.0748279490976611,0
1201,0.41666666666666663,0.49491525423728816,0.4593406593406594,0.7068862625463315,0.0,0.07299913092683286,0
1203,0.8333333333333334,0.6677966101694914,0.29780219780219763,0.5193116569109222,0.0,0.8522743413406613,0
1204,0.33333333333333337,0.4033898305084746,0.4370245139475909,0.4666268024300566,0.0,0.0954570154427683,0
1205,0.5,0.3186440677966102,0.6354788069073783,0.564993113950887,0.0,0.5132552283948184,1
1206,0.5,0.6440677966101696,0.4956043956043955,0.5453987328543692,0.5,0.8555457593557658,1
1207,0.41666666666666663,0.32881355932203393,0.4370245139475909,0.7165561961108888,0.0,0.3204413057277573,0
1208,0.5,0.6440677966101696,0.38681318681318677,0.7254289896437289,0.0,0.5394894747367398,1
1209,0.5,0.3186440677966102,0.7908948194662478,0.4457058793618376,1.0000000000000002,0.7940328492921116,1
1210,0.9999999999999999,0.8135593220338984,0.37844463229078595,0.6360622325201295,0.0,0.1561024035924049,0
1211,0.24999999999999997,0.23728813559322037,0.713186813186813,0.4142984442323092,0.5,0.6192699850942054,1
1212,0.8333333333333334,0.5627118644067797,0.3246467817896389,0.5076628760840303,0.0,0.7362823834737444,1
1213,0.41666666666666663,0.48474576271186437,0.5173626373626373,0.5031601540295259,0.0,0.7051152614924421,1
1214,0.24999999999999997,0.3423728813559322,0.2681318681318683,0.21394332751495637,0.5,0.5336989964637764,1
1215,0.6666666666666666,0.640677966101695,0.31065934065934053,0.4041546461510106,0.0,0.32269951512853023,0
1216,0.5833333333333334,0.49491525423728816,0.34841628959276005,0.5372120287216904,0.0,0.7737784433454724,1
1217,0.8333333333333334,0.9016949152542373,0.22145054945054932,0.2855560292548973,0.0,0.04221182562193393,0
1218,0.5,0.735593220338983,0.19213418160786577,0.5265246328393614,0.0,0.056875187638811164,0
1219,0.5,0.6644067796610169,0.2780219780219779,0.495444376762167,0.0,0.7230992228025293,1
1220,0.5,0.905084745762712,0.3971742543171115,0.579958813229732,0.0,0.1527767135671657,0
